ss   SSDEDA303             AMERACRYLIC PEBB,,,,,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,Yes,,,,,,,,,,,,,,,,
DEDA3   DEDA303               766218060327,,,,,,,,,$0.86,,,,$2.50      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,3,,,reg. $2,,,,,,,,,,0,,0,,,,
ss   SSDEDA304             AMER ACRYLIC ZINC,,,,,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA3   DEDA304              766218060334,,,,,,,,,$0.82,,,,$2.50      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,4,,,reg.$2,,,,,,,,,,0,,0,,,,
ss   SSDEDA305              AMER ACRYLIC wms,,,,,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA3   DEDA305               766218060341,,,,,,,,,$0.80,,,,$2.50,,,,Yes,,,,,ss,,,,,,,,,0,,,,l,,,reg. $2,,,,,,,,,,0,,0,,,,
ss   SSDEDA306             AMER ACRYLIC SOFf,,,,,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA3   DEDA306              766218060358,,,,,,,,,$0.81,,,,$2.50      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,0,,,reg. $2,,,,,,,,,,0,,0,,,,
ss   SSDEDA307              AMER ACRYLIC MINK,,,,,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA3   DEDA307               766218060365,,,,,,,,,$0.99,,,,$2.50      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,6,,,reg. $2,,,,,,,,,,0,,0,,,,
ss   SSDEDAOl0             AMER ACRY CAD YEL,,,,,,,,,,,l,,,,,,,,,,,2,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA     DEDA0l0              016455110300,,,,,,,,,$0.76,,,,$2.S0      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,3,,,2.14,,,,,,,,,,0,,0,,,,
ss   SSDEDAOll             AMER ACRY LEMON,,,,,,,,,,,1,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA     DEDA0l1,,,,016455111307,,,,,$0.82,,,,$2.S0      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,4,,,2.I4,,,,,,,,,,0,,0,,,,
ss   SSDEDAOl4,,,,AMER ACRY CAD OR,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA     DEDA014,,,,016455114308,,,,,$0.76,,,,$2.50      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,3,,,2.14,,,,,,,,,,0,,0,,,,
ss   SSDEDAOl6,,,,AMER ACRY BURNT 0,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA     DEDA016,,,,016455116302,,,,,$0.77,,,,$2.50      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,2,,,2.14,,,,,,,,,,0,,0,,,,
ss   SSDEDAOl7,,,,AMER ACRY GEOR CL,,,,,,,1,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA     DEDA017,,,,016455117309,,,,,$0.86,,,,$2.50     EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,2,,,2.14,,,,,,,,,,0,,0,,,,
ss   SSDEDAO18,,,,AMER ACRY COUNTR,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA     DEDA018,,,,016455118306,,,,,$0.91,,,,$2.50      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,5,,,2.14,,,,,,,,,,0,,0,,,,
ss   SSDEDAO19,,,,AMER ACRY BERRY R,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA     DEDA019,,,,016455119303,,,,,$0.76,,,,$2.50      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,2,,,2.14,,,,,,,,,,0,,0,,,,
ss   SSDEDAO3,,,,AMER ACRY BUTTER,,,,,,,1,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA     DEDA03,,,,016455103302,,,,,$0.77,,,,$2.50      BG,,,,Yes,,,,,ss,,,,,,,,,0,,,,l,,,2.14,,,,,,,,,,0,,0,,,,
ss   SSDEDAO31,,,,AMER ACRY BABY PI,,,,,,,l,,,,,,,,,,,l,,,,,,,,,,,,7,No,,,,,,,Yes,,,,,,,,,,,,
DEDA     DEDA031,,,,016455131305,,,,,$0.76,,,,$2.S0     EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,l,,,2.14,,,,,,,,,,0,,0,,,,
ss,SSDEDAO34,,,AMER ACRY LAVEND,,,,,,,l,,,,,,,,,,,1,,,,,,,,,,,,7,No,,,Yes,,,,,,,,,,,,,,,,
DEDA,DEDA034,,,016455134306,,,,,$0.82,,,,$2.S0      EA,,,,Yes,,,,,ss,,,,,,,,,0,,,,6,,,2.14                           0      0,,,,,,,,,,,,,,,,
Vendor   Item ID,,,,Description,,,,,,,Dept          Ma_ufacturer                                      Location                Min       Max            Deleted              Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product ID   Alternate ID,,,,Barcode,,,Cost,,,,Price          Unit     Tax          Supplier 1       Supplier2                   QCom    QOB     Note        Multiplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fix
0",
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
"ss
DEDA",SSDEDAO36 DEDA036,,,AMER ACRY TRUE BL 0l6455136300,,,,,$0.82,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
4     2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA04 DEDA04,,,AMER ACRY SAND 016455104309,,,,,$0.82,,1,,$2.50,,EA,,Yes,,,,ss,,,,l,,,,,,0,,"7        No
5    2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA042 DEDA042,,,AMER ACRY BABY BL 016455142301,,,,,$0.82,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
s   2 . 14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA","SSDEDA044
DEDA.044",,,AMER ACRY DESERT 016455144305,,,,,$0.91,,I,,$2.50,,EA,,Yes,,,,ss,,,,l,,,,,,0,,"7         No
2     2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA047 DEDA047,,,AMER ACRY BLUEGR 016455147306,,,,,$0.77,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
6     2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA048 DEDA048,,,AMER ACRY HOLLY G 016455148303,,,,,$0.77,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7         No
1    2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDAO51 DEDA0Sl,,,AMER ACRY LEAF GR 016455151303,,,,,$0.86,,1,,$2.50,,EA,,Yes,,,,ss,,,,l,,,,,,0,,"7        No
2     2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDAO52 DEDA052,,,AMERACRYAVOCAD 016455152300,,,,,$0.81,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
6     2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDAO55 DEDA055,,,AMER ACRY KELLY G 016455155301,,,,,$0.91,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
0     2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA061 DEDA061,,,AMER ACRY SABLE B 016455161302,,,,,$0.77,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7         No
2     2 . 14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA063 DEDA063,,,AMER ACRY BURNT S 016455163306,,,,,$0.86,,l,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
4    2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA064 DEDA064,,,AMER ACRY BURNT U 016455164303,,,,,$0.77,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
3    2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA065 DEDA065,,,AMER ACRY DK CHO 016455165300,,,,,$0.80,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
3     2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA067 DEDA067,,,AMER ACRY LAMP BL 016455167304,,,,,$0.82,,1,,$2.50,,EA,,Yes,,,,ss,,,,3,,,,,,0,,"9         No
0     2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDA068 DEDA068,,,AMER ACRY SLATE G 016455168301,,,,,$0.77,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
4    2.14",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA","SSDEDAO70
DEDA070",,,MET ACRY SHIMM SIL 016455170304,,,,,$0.99,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7        No
6     2.36",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDAO71 DEDA071,,,MET ACRY GLOR GOL 016455171301,,,,,$0.99,,1,,$2.50,,EA,,Yes,,,,ss,,,,I,,,,,,0,,"7         No
6     2.36",,,,,,,,,,,,,,,,,,,,,
"ss
DEDA",SSDEDAO72 DEDA072,,,MET ACRY VENETIAN 016455172308,,,,,$0.94,,1,,$2.50,,EA,,Yes,,,,ss,,,,1,,,,,,0,,"7         No
3    2.14",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes
Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ss,SSDEDAO77,,,AMER ACRY DESERT,,,,,,,1,,,,,,,,,,1,,,,,,,,,,7         No,,,,,,,,,,,,,,,,,,,,,,,
DEDA,DEDA077,,,016455177303                   $0.81,,,,,,,,,$2.50,,EA        Yes,,,,,,ss,,,,,,,,,,0            2    2.14,,,,,,,,,,,,,,,,,,,,,,,
Paae 88 of  186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor   Item ID,,,,Description,,,,,,,Dept         Ma_ufacturer                                      Location                Mio   Max            Deleted              Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product ID   Alternate ID,,,,Barcode,,,Cost,,,,Price          Unit     Tait           Supplier I       Supplier2                   QCom   QOH     Note        Multiplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fix,,,,,,
ss   SSDEDAO78            AMER ACRY FLESH T DEDA     DEDA078              016455178300,,,,,,,,,$0.91,,1,,$2.S0,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7        No       Yes
3    2.14                           0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDAO8              AMER ACRY YELL OC
DEDA     DEDA08                016455108307",,,,,,,,,$0.91,,1,,$2.50,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7        No       Yes
5    2.14                           0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDAO82            AMER ACRY EVERGR
DEDA     DEDA082              016455182307",,,,,,,,,$0.86,,1,,$2.50,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7        No       Yes
4     2.14                           0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDAO87            AMER ACRY IND TUR
DEDA     DEDA087              016455187302",,,,,,,,,$0.91,,1,,$2.50,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7        No       Yes
0    2.14                           0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDA09              AMER ACRY ANT GOL
DEDA     DEDA09                016455109304",,,,,,,,,$0.86,,l,,$2.50,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7         No       Yes
1    2.14                           0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDA093            AMER ACRY RAW SlE
DEDA     DEDA093              016455193303",,,,,,,,,$1.00,,l,,$2.50,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7         No       Yes
4     2.14                           0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDA094            AMER ACRY MISS MU
DEDA     DEDA094              016455194300",,,,,,,,,$0.91,,1,,$2.50,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7        No       Yes
8     2.14                           0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDA095            AMER ACRY NEUT GR
DEDA     DEDA095              016455195307",,,,,,,,,$0.86,,1,,$2.S0,,EA,,Yes,,,,ss,,,,,,,1.,,,0,,"7         No       Yes
6    2.14                           0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDASl               AMER EXTENDER ME
DEDAS   DEDASl                 016455401309",,,,,,,,,$0.80,,1,,$2.S0,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7         No       Yes
0                                       0       0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDASIO             AMER FABRIC MEDIU
DEDAS   DEDASIO              016455410301",,,,,,,,,$1.03,,l,,$2.50,,EA,,Yes,,,,ss,,,,,,,l,,,0,,"7        No       Yes
4    reg.$2.                       0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDAS37             GLAMOUR DUST
DEDAS   DEDAS37              016455415306",,,,,,,,,$2.03,,l,,$5.00,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7        No       Yes
3     reg.$2.                       0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDAS8               WEATHERED WOOD
DEDAS   DEDAS8                016455408308",,,,,,,,,$0.96,,l,,$2.50,,EA,,Yes,,,,ss,,,,,,,1,,,0,,"7        No       Yes
3     reg.$2                       0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDGPM0l          SILVER GLASS PAINT
DEDGP   DEDGPM0l           766218054869",,,,,,,,,$2.02,,l,,$4.48,,EA,,Yes,,,,ss,,,,,,,l,,,0,,"3         No       Yes
3     12/13                         0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDGPM02          GOLD GLASS PAINT M
DEDGP   DEDGPM02           766218054876",,,,,,,,,$2.02,,l,,$4.48,,EA,,Yes,,,,ss,,,,,,,l,,,0,,"3         No       Yes
l    12/13                         0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDGPM03          WHITE GLASS PAlNT
DEDGP   DEDGPM03           7662180S4883",,,,,,,,,$2.02,,l,,$4.48,,EA,,Yes,,,,ss,,,,,,,l,,,0,,"3         No       Yes
6    12/13                         0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDGPM04          FUCHSIA GLASS PAIN
DEDGP   DEDGPM04           766218054890",,,,,,,,,$2.02,,l,,$4.48,,EA,,Yes,,,,ss,,,,,,,l,,,0,,"3         No       Yes
l     12/13                         0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDGPM0S          RED GLASS PAINT MA
DEDGP   DEDGPM05           766218054906",,,,,,,,,$2.02,,l,,$4.48,,,,Yes,,,,ss,,,,,,,1,,,0,,"3         No       Yes
2    12/13                         0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDGPM06          ORANGE GLASS PAIN
DEDGP   DEDGPM06           766218054913",,,,,,,,,$2.02,,l,,$4.48,,EA,,Yes,,,,ss,,,,,,,l,,,0,,"3         No       Yes
4    12/13                         0      0",,,,,,,,,,,,,,,,,,,,,
"ss   SSDEDGPM07          YELWW GLASS PAIN
DEDGP   DEDGPM07           766218054920",,,,,,,,,$2.02,,l,,$4.48,,,,Yes,,,,ss,,,,,,,l,,,0,,"3         No       Yes
2     12/13                         0      0",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor   Item ID                      Description                                        Dept          Maaufacturer                                       Location               Min       Max            Deleted              Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product ID  Alternate ID          Barcode                         Cost,,,,,,,,,,,,Price,,,Unit,,,,Tax,,,Supplier 1,,Supplier2,,,,,,QCom,,,,QOH     Note,,,,,,,,,Multiplier,,,,,Fi:,,,,,,
ss   SSDEDGPM08          CITRON GLASS PAINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,3          No,,,,,,,,,Yes,,,,,,,,,,,
DEDGP   DEDGPM08            766218054937,,,,,,,,,$2.02,,,,$4.48,,,,,,Yes,,,ss,,,,,,,,0,,,,1     12/13,,,,,,,,,,,,,,0,,0,,,,
"ss   SSDEDGPM09          GREEN GLASS PAINT
DEDGP   DEDGPM09           766218054944",,,,,,,,,$2.02,,,,$4.48,,EA,,,,Yes,,,ss,,I,,,,,,0,,,,"3          No
0     12/13",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDGPMI0          TIJRQUOISE GLASS PA
DEDGP   DEDGPMl0            766218054951",,,,,,,,,$2.02,,,,$4.48,,,,,,Yes,,,ss,,l,,,,,,0,,,,"3          No
2     12/13",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDGPMll           BLUE GLASS PAINT M
DEDGP   DEDGPMl l            766218054968",,,,,,,,,$2.02,,,l,$4.48,,,,,,Yes,,,ss,,l,,,,,,0,,,,"3         No
3     12/13",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDGPM12           VIOLET GLASS PAINT
DEDGP   DEDGPM12            766218054975",,,,,,,,,$2.02,,,,$4.48,,,,,,Yes,,,ss,,l,,,,,,0,,,,"3          No
2     12/13",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDGPM13           BROWN GLASS PAINT
DEDGP   DEDGPM13            766218054982",,,,,,,,,$2.02,,,l,$4.48,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"3          No
2     12/13",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDGPM14           BLACK GLASS PAINT
DEDGP   DEDGPM14            766218054999",,,,,,,,,$2.02,,,l,$4.48,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
6     12/13",,,,,,,,,Yes,,,,,0,,0,,,,
"ss       SSDEDHSl                AMER ACRYLIC SCOR
DEDHS   DEDHSl                  016455601303",,,,,,,,,$0.90,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
1     reg.$2",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDHS2                AMER ACRYLIC TORR
DEDHS   DEDHS2                 016455602300",,,,,,,,,$0.90,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
3     reg.$2",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDHS3                AMER ACRYLIC SIZZL
DEDHS   DEDHS3                 016455603307",,,,,,,,,$1.03,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
3     reg.$2",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDHS4                AMER ACRYLIC FIER
DEDHS   DEDHS4                 016455604304",,,,,,,,,$0.89,,,1,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7          No
3     reg. $2",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDHS5                AMER ACRYLIC THER
DEDHS   DEDHS5                 016455605301",,,,,,,,,$0.90,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
I     reg.$2",,,,,,,,,Yes,,,,,0,,0,,,,
"ss   SSDEDHS6                AMER ACRYLIC ELEC
DEDHS   DEDHS6                 016455606308",,,,,,,,,$0.90,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
5    reg . $2",,,,,,,,,Yes,,,,,0,,0,,,,,,
"ss   SSDEDS1073             AMER CLEAR CHALK
DEDSl    DEDSl 073              766218061645",,,,,,,,,$0.96,,,I,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
3     reg. $2",,,,,,,,,Yes,,,,,0,,0,,,,,,
"ss   SSDEDS17                 AMER MULTI PURPOS
DEDSl    DEDSl 7                  016455079300",,,,,,,,,$0.96,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
5    reg. $2",,,,,,,,,Yes,,,,,0,,0,,,,,,
"ss   SSDEDSI8                 AMER GLAZING MEDI
DEDSl    DEDS18                  016455065303",,,,,,,,,$1.02,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
4     reg. $2",,,,,,,,,Yes,,,,,0,,0,,,,,,
ss   SSDEDS19                 AMER DURACLEAR G DEDSl    DEDS19                  766218000248,,,,,,,,,$1.16,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
I     reg.$2",,,,,,,,,Yes,,,,,0,,0,,,,,,
"ss   SSDEDS21                 AMER DURACLEAR S
DEDS2    DEDS21                  766218000286",,,,,,,,,$1.04,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7          No
6     reg. $2",,,,,,,,,Yes,,,,,0,,0,,,,,,
ss   SSDEDS483               AMER PEARLIZING M DEDS4    DEDS483                766218011169,,,,,,,,,$0.96,,,l,$2.50,,EA,,,,Yes,,,ss,,l,,,,,,0,,,,"7         No
5    reg.$2.",,,,,,,,,Yes,,,,,0,,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"r, ..,..,_  nn",,,,,,,¥a,,,,,,
"l
l l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vendor   Item ID,,,,Description,,,,,,,Dept          Manufacturer                                       Location               Min       Max           Deleted              Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product ID  Alternate ID,,,,Bareode,,,Cost,,,,Price          Unit     Tax            Supplier 1       Supplier2                   QCom   QOH     Note        Multiplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixed,,,,,,
ss   SSDEDS50                 AMER GLOW IN THE D DEDS5    DEDS50                  766218011183,,,,,,,,,$1.67,,I,,$3.72,,EA,,Yes,,,,ss,,,,,,,3,,,0,,9,,"No
I     reg.$2.",,,,,,,Yes,,,,0,,,,0,,,,,,
"ss   SSDEDS51                 AMER STAINING ANTI
DEDS5    DEDS5 I                  7662180lll90",,,,,,,,,0.,,I,,$2.50,,EA,,Yes,,,,ss,,,,,,,I,,,0,,7,,"No
3     reg.$2",,,,,,,Yes,,,,0,,,,0,,,,,,
"ss   SSDEDS90                 AMER CHALKBOARD
DEDS9    DEDS90                  766218047014",,,,,,,,,$0.96,,l,,$2.50,,EA,,Yes,,,,ss,,,,,,,l,,,0,,7,,"No
3     reg  . $ 2",,,,,,,Yes,,,,0,,,,0,,,,,,
"ss   SSDETG013               AMER TRIPLE THICK
DETGO    DETGOl3                766218027757",,,,,,,,,$1.07,,l,,$2.S0,,EA,,Yes,,,,ss,,,,,,,l,,,0,,7,,"No
5    reg. $2",,,,,,,Yes,,,,0,,,,0,,,,,,
ss   SS000486420574     CLR BK-DRAGONS D0048    000486420574      978048642057,,,,,,,,,$2.27,,l,,$3.99,,EA,,Yes,,,,ss,,KIDS BOOK,,,,,0,,,0,,l,,"No
I     11/200",,,,,,,Yes,,,,0,,,,0,,,,,,,
"ss   SS000486456943     MYSTICAL MANDElA
D0048    000486456943      800159456949",,,,,,,,,$2.27,,l,,$3.99,,EA,,Yes,,,,ss,,,,,,,l,,,0,,2,,"No
2",,,,,,,Yes,,,,0,,,,0,,,,,,,
"ss   SS00048648001 l     POSTCARD GRANDVI
D0048  D00486480011  800759480012",,,,,,,,,3.,,l,,$6.9S,,EA,,Yes,,,,ss,,,,,,,I,,,0,,2,,"No
2",,,,,,,Yes,,,,0,,,,0,,,,,,,
"ss   SS000486480127     POSTCARD MUCHA P
D0048    D00486480127      800759480128",,,,,,,,,3.,,l,,$6.9S,,EA,,Yes,,,,ss,,,,,,,l,,,0,,2,,"No
2",,,,,,,Yes,,,,0,,,,0,,,,,,,
"ss   SS000486480194  POSTCARD RACKMAN
D0048    D00486480194      800759480197",,,,,,,,,$3.96,,l,,$6.95,,EA,,Yes,,,,ss,,,,,,,l,,,0,,2,,"No
I",,,,,,,Yes,,,,0,,,,0,,,,,,,
"ss   SSD00486480208     POSTCARD TATTOOS
D0048    D00486480208      800759480203",,,,,,,,,$3.96,,l,,$6.95,,EA,,Yes,,,,ss,,,,,,,l,,,0,,2,,"No
2",,,,,,,Yes,,,,0,,,,0,,,,,,,
